object_id,best_place,place_precision,country,region,district,rajon,village,lat,lon,has_coordinates,koht,place_key
614901,Jušag küla,küla,Venemaa,Vologda oblast,,Babajevo rajoon,Jušag küla,9637.0,,False,Jušag küla; Babajevo rajoon; Vologda oblast; Venemaa,venemaa|vologda oblast||babajevo rajoon|jušag küla
614902,Jušag küla,küla,Venemaa,Vologda oblast,,Babajevo rajoon,Jušag küla,9637.0,,False,Jušag küla; Babajevo rajoon; Vologda oblast; Venemaa,venemaa|vologda oblast||babajevo rajoon|jušag küla
614903,Jušag küla,küla,Venemaa,Vologda oblast,,Babajevo rajoon,Jušag küla,9637.0,,False,Jušag küla; Babajevo rajoon; Vologda oblast; Venemaa,venemaa|vologda oblast||babajevo rajoon|jušag küla
614904,Jušag küla,küla,Venemaa,Vologda oblast,,Babajevo rajoon,Jušag küla,9637.0,,False,Jušag küla; Babajevo rajoon; Vologda oblast; Venemaa,venemaa|vologda oblast||babajevo rajoon|jušag küla
614905,Jušag küla,küla,Venemaa,Vologda oblast,,Babajevo rajoon,Jušag küla,9637.0,,False,Jušag küla; Babajevo rajoon; Vologda oblast; Venemaa,venemaa|vologda oblast||babajevo rajoon|jušag küla
614906,Shimjärve küla,küla,Venemaa,Vologda oblast,,Babajevo rajoon,Shimjärve küla,11596.0,,False,Shimjärve küla; Grigorjevi k/n; Babajevo rajoon; Vologda oblast; Venemaa,venemaa|vologda oblast||babajevo rajoon|shimjärve küla
614907,Rand küla,küla,Venemaa,Vologda oblast,,Babajevo rajoon,Rand küla,11603.0,,False,Rand küla; Babajevo rajoon; Vologda oblast; Venemaa,venemaa|vologda oblast||babajevo rajoon|rand küla
614910,Rand küla,küla,Venemaa,Vologda oblast,,Babajevo rajoon,Rand küla,11603.0,,False,Rand küla; Babajevo rajoon; Vologda oblast; Venemaa,venemaa|vologda oblast||babajevo rajoon|rand küla
614911,Shimjärve küla,küla,Venemaa,Vologda oblast,,Babajevo rajoon,Shimjärve küla,11596.0,,False,Shimjärve küla; Grigorjevi k/n; Babajevo rajoon; Vologda oblast; Venemaa,venemaa|vologda oblast||babajevo rajoon|shimjärve küla
614912,Shimjärve küla,küla,Venemaa,Vologda oblast,,Babajevo rajoon,Shimjärve küla,11596.0,,False,Shimjärve küla; Grigorjevi k/n; Babajevo rajoon; Vologda oblast; Venemaa,venemaa|vologda oblast||babajevo rajoon|shimjärve küla
614913,Jušag küla,küla,Venemaa,Vologda oblast,,Babajevo rajoon,Jušag küla,9637.0,,False,Jušag küla; Babajevo rajoon; Vologda oblast; Venemaa,venemaa|vologda oblast||babajevo rajoon|jušag küla
614914,Jušag küla,küla,Venemaa,Vologda oblast,,Babajevo rajoon,Jušag küla,9637.0,,False,Jušag küla; Babajevo rajoon; Vologda oblast; Venemaa,venemaa|vologda oblast||babajevo rajoon|jušag küla
614916,Jušag küla,küla,Venemaa,Vologda oblast,,Babajevo rajoon,Jušag küla,9637.0,,False,Jušag küla; Babajevo rajoon; Vologda oblast; Venemaa,venemaa|vologda oblast||babajevo rajoon|jušag küla
614917,Kukšenmägi küla,küla,Venemaa,Vologda oblast,,Babajevo rajoon,Kukšenmägi küla,11638.0,,False,Kukšenmägi küla; Babajevo rajoon; Vologda oblast; Venemaa,venemaa|vologda oblast||babajevo rajoon|kukšenmägi küla
614918,Kukšenmägi küla,küla,Venemaa,Vologda oblast,,Babajevo rajoon,Kukšenmägi küla,11638.0,,False,Kukšenmägi küla; Babajevo rajoon; Vologda oblast; Venemaa,venemaa|vologda oblast||babajevo rajoon|kukšenmägi küla
614919,Kukšenmägi küla,küla,Venemaa,Vologda oblast,,Babajevo rajoon,Kukšenmägi küla,11638.0,,False,Kukšenmägi küla; Babajevo rajoon; Vologda oblast; Venemaa,venemaa|vologda oblast||babajevo rajoon|kukšenmägi küla
614920,Kukšenmägi küla,küla,Venemaa,Vologda oblast,,Babajevo rajoon,Kukšenmägi küla,11638.0,,False,Kukšenmägi küla; Babajevo rajoon; Vologda oblast; Venemaa,venemaa|vologda oblast||babajevo rajoon|kukšenmägi küla
614921,Kukšenmägi küla,küla,Venemaa,Vologda oblast,,Babajevo rajoon,Kukšenmägi küla,11638.0,,False,Kukšenmägi küla; Babajevo rajoon; Vologda oblast; Venemaa,venemaa|vologda oblast||babajevo rajoon|kukšenmägi küla
614922,Kukšenmägi küla,küla,Venemaa,Vologda oblast,,Babajevo rajoon,Kukšenmägi küla,11638.0,,False,Kukšenmägi küla; Babajevo rajoon; Vologda oblast; Venemaa,venemaa|vologda oblast||babajevo rajoon|kukšenmägi küla
614923,Kukšenmägi küla,küla,Venemaa,Vologda oblast,,Babajevo rajoon,Kukšenmägi küla,11638.0,,False,Kukšenmägi küla; Babajevo rajoon; Vologda oblast; Venemaa,venemaa|vologda oblast||babajevo rajoon|kukšenmägi küla
614924,Kukšenmägi küla,küla,Venemaa,Vologda oblast,,Babajevo rajoon,Kukšenmägi küla,11638.0,,False,Kukšenmägi küla; Babajevo rajoon; Vologda oblast; Venemaa,venemaa|vologda oblast||babajevo rajoon|kukšenmägi küla
614925,Kukšenmägi küla,küla,Venemaa,Vologda oblast,,Babajevo rajoon,Kukšenmägi küla,11638.0,,False,Kukšenmägi küla; Babajevo rajoon; Vologda oblast; Venemaa,venemaa|vologda oblast||babajevo rajoon|kukšenmägi küla
614926,Kukšenmägi küla,küla,Venemaa,Vologda oblast,,Babajevo rajoon,Kukšenmägi küla,11638.0,,False,Kukšenmägi küla; Babajevo rajoon; Vologda oblast; Venemaa,venemaa|vologda oblast||babajevo rajoon|kukšenmägi küla
614927,Kukšenmägi küla,küla,Venemaa,Vologda oblast,,Babajevo rajoon,Kukšenmägi küla,11638.0,,False,Kukšenmägi küla; Babajevo rajoon; Vologda oblast; Venemaa,venemaa|vologda oblast||babajevo rajoon|kukšenmägi küla
614929,Kukšenmägi küla,küla,Venemaa,Vologda oblast,,Babajevo rajoon,Kukšenmägi küla,11638.0,,False,Kukšenmägi küla; Babajevo rajoon; Vologda oblast; Venemaa,venemaa|vologda oblast||babajevo rajoon|kukšenmägi küla
614930,Kukšenmägi küla,küla,Venemaa,Vologda oblast,,Babajevo rajoon,Kukšenmägi küla,11638.0,,False,Kukšenmägi küla; Babajevo rajoon; Vologda oblast; Venemaa,venemaa|vologda oblast||babajevo rajoon|kukšenmägi küla
614931,Kukšenmägi küla,küla,Venemaa,Vologda oblast,,Babajevo rajoon,Kukšenmägi küla,11638.0,,False,Kukšenmägi küla; Babajevo rajoon; Vologda oblast; Venemaa,venemaa|vologda oblast||babajevo rajoon|kukšenmägi küla
614932,Kukšenmägi küla,küla,Venemaa,Vologda oblast,,Babajevo rajoon,Kukšenmägi küla,11638.0,,False,Kukšenmägi küla; Babajevo rajoon; Vologda oblast; Venemaa,venemaa|vologda oblast||babajevo rajoon|kukšenmägi küla
614933,Miknecag küla,küla,Venemaa,Vologda oblast,,Babajevo rajoon,Miknecag küla,11720.0,,False,Miknecag küla; Babajevo rajoon; Vologda oblast; Venemaa,venemaa|vologda oblast||babajevo rajoon|miknecag küla
614934,Miknecag küla,küla,Venemaa,Vologda oblast,,Babajevo rajoon,Miknecag küla,11720.0,,False,Miknecag küla; Babajevo rajoon; Vologda oblast; Venemaa,venemaa|vologda oblast||babajevo rajoon|miknecag küla
614935,Shimjärve küla,küla,Venemaa,Vologda oblast,,Babajevo rajoon,Shimjärve küla,11596.0,,False,Shimjärve küla; Grigorjevi k/n; Babajevo rajoon; Vologda oblast; Venemaa,venemaa|vologda oblast||babajevo rajoon|shimjärve küla
614936,Jušag küla,küla,Venemaa,Vologda oblast,,Babajevo rajoon,Jušag küla,9637.0,,False,Jušag küla; Babajevo rajoon; Vologda oblast; Venemaa,venemaa|vologda oblast||babajevo rajoon|jušag küla
614937,Lovozero küla,küla,Venemaa,Murmanski oblast,,,Lovozero küla,11745.0,,False,Lovozero küla; Murmanski oblast; Venemaa,venemaa|murmanski oblast|||lovozero küla
614938,Lovozero küla,küla,Venemaa,Murmanski oblast,,,Lovozero küla,11745.0,,False,Lovozero küla; Murmanski oblast; Venemaa,venemaa|murmanski oblast|||lovozero küla
614939,Lovozero küla,küla,Venemaa,Murmanski oblast,,,Lovozero küla,11745.0,,False,Lovozero küla; Murmanski oblast; Venemaa,venemaa|murmanski oblast|||lovozero küla
614940,Lovozero küla,küla,Venemaa,Murmanski oblast,,,Lovozero küla,11745.0,,False,Lovozero küla; Murmanski oblast; Venemaa,venemaa|murmanski oblast|||lovozero küla
614942,Boksitogorski rajoon,rajoon,Venemaa,Leningradi oblast,,Boksitogorski rajoon,,,,False,Boksitogorski rajoon; Leningradi oblast; Venemaa,venemaa|leningradi oblast||boksitogorski rajoon|
614943,Boksitogorski rajoon,rajoon,Venemaa,Leningradi oblast,,Boksitogorski rajoon,,,,False,Boksitogorski rajoon; Leningradi oblast; Venemaa,venemaa|leningradi oblast||boksitogorski rajoon|
614944,Boksitogorski rajoon,rajoon,Venemaa,Leningradi oblast,,Boksitogorski rajoon,,,,False,Boksitogorski rajoon; Leningradi oblast; Venemaa,venemaa|leningradi oblast||boksitogorski rajoon|
614945,Boksitogorski rajoon,rajoon,Venemaa,Leningradi oblast,,Boksitogorski rajoon,,,,False,Boksitogorski rajoon; Leningradi oblast; Venemaa,venemaa|leningradi oblast||boksitogorski rajoon|
614946,Boksitogorski rajoon,rajoon,Venemaa,Leningradi oblast,,Boksitogorski rajoon,,,,False,Boksitogorski rajoon; Leningradi oblast; Venemaa,venemaa|leningradi oblast||boksitogorski rajoon|
614947,Boksitogorski rajoon,rajoon,Venemaa,Leningradi oblast,,Boksitogorski rajoon,,,,False,Boksitogorski rajoon; Leningradi oblast; Venemaa,venemaa|leningradi oblast||boksitogorski rajoon|
614948,Boksitogorski rajoon,rajoon,Venemaa,Leningradi oblast,,Boksitogorski rajoon,,,,False,Boksitogorski rajoon; Leningradi oblast; Venemaa,venemaa|leningradi oblast||boksitogorski rajoon|
614949,Boksitogorski rajoon,rajoon,Venemaa,Leningradi oblast,,Boksitogorski rajoon,,,,False,Boksitogorski rajoon; Leningradi oblast; Venemaa,venemaa|leningradi oblast||boksitogorski rajoon|
614950,Boksitogorski rajoon,rajoon,Venemaa,Leningradi oblast,,Boksitogorski rajoon,,,,False,Boksitogorski rajoon; Leningradi oblast; Venemaa,venemaa|leningradi oblast||boksitogorski rajoon|
614951,Boksitogorski rajoon,rajoon,Venemaa,Leningradi oblast,,Boksitogorski rajoon,,,,False,Boksitogorski rajoon; Leningradi oblast; Venemaa,venemaa|leningradi oblast||boksitogorski rajoon|
614952,Boksitogorski rajoon,rajoon,Venemaa,Leningradi oblast,,Boksitogorski rajoon,,,,False,Boksitogorski rajoon; Leningradi oblast; Venemaa,venemaa|leningradi oblast||boksitogorski rajoon|
614953,Boksitogorski rajoon,rajoon,Venemaa,Leningradi oblast,,Boksitogorski rajoon,,,,False,Boksitogorski rajoon; Leningradi oblast; Venemaa,venemaa|leningradi oblast||boksitogorski rajoon|
614954,Boksitogorski rajoon,rajoon,Venemaa,Leningradi oblast,,Boksitogorski rajoon,,,,False,Boksitogorski rajoon; Leningradi oblast; Venemaa,venemaa|leningradi oblast||boksitogorski rajoon|
614955,Boksitogorski rajoon,rajoon,Venemaa,Leningradi oblast,,Boksitogorski rajoon,,,,False,Boksitogorski rajoon; Leningradi oblast; Venemaa,venemaa|leningradi oblast||boksitogorski rajoon|
614956,Boksitogorski rajoon,rajoon,Venemaa,Leningradi oblast,,Boksitogorski rajoon,,,,False,Boksitogorski rajoon; Leningradi oblast; Venemaa,venemaa|leningradi oblast||boksitogorski rajoon|
614957,Boksitogorski rajoon,rajoon,Venemaa,Leningradi oblast,,Boksitogorski rajoon,,,,False,Boksitogorski rajoon; Leningradi oblast; Venemaa,venemaa|leningradi oblast||boksitogorski rajoon|
614958,Boksitogorski rajoon,rajoon,Venemaa,Leningradi oblast,,Boksitogorski rajoon,,,,False,Boksitogorski rajoon; Leningradi oblast; Venemaa,venemaa|leningradi oblast||boksitogorski rajoon|
614959,Boksitogorski rajoon,rajoon,Venemaa,Leningradi oblast,,Boksitogorski rajoon,,,,False,Boksitogorski rajoon; Leningradi oblast; Venemaa,venemaa|leningradi oblast||boksitogorski rajoon|
614960,Boksitogorski rajoon,rajoon,Venemaa,Leningradi oblast,,Boksitogorski rajoon,,,,False,Boksitogorski rajoon; Leningradi oblast; Venemaa,venemaa|leningradi oblast||boksitogorski rajoon|
614961,Boksitogorski rajoon,rajoon,Venemaa,Leningradi oblast,,Boksitogorski rajoon,,,,False,Boksitogorski rajoon; Leningradi oblast; Venemaa,venemaa|leningradi oblast||boksitogorski rajoon|
614962,Boksitogorski rajoon,rajoon,Venemaa,Leningradi oblast,,Boksitogorski rajoon,,,,False,Boksitogorski rajoon; Leningradi oblast; Venemaa,venemaa|leningradi oblast||boksitogorski rajoon|
614963,Boksitogorski rajoon,rajoon,Venemaa,Leningradi oblast,,Boksitogorski rajoon,,,,False,Boksitogorski rajoon; Leningradi oblast; Venemaa,venemaa|leningradi oblast||boksitogorski rajoon|
614964,Boksitogorski rajoon,rajoon,Venemaa,Leningradi oblast,,Boksitogorski rajoon,,,,False,Boksitogorski rajoon; Leningradi oblast; Venemaa,venemaa|leningradi oblast||boksitogorski rajoon|
614965,Tšaigla küla,küla,Venemaa,Leningradi oblast,,,Tšaigla küla,11866.0,,False,Tšaigla küla; Leningradi oblast; Venemaa,venemaa|leningradi oblast|||tšaigla küla
614966,Vaagedjärv küla,küla,Venemaa,Leningradi oblast,,,Vaagedjärv küla,11874.0,,False,Vaagedjärv küla; Leningradi oblast; Venemaa,venemaa|leningradi oblast|||vaagedjärv küla
614967,Sodjärve küla,küla,Venemaa,Leningradi oblast,,,Sodjärve küla,11881.0,,False,Sodjärve küla; Leningradi oblast; Venemaa,venemaa|leningradi oblast|||sodjärve küla
614968,Sodjärve küla,küla,Venemaa,Leningradi oblast,,,Sodjärve küla,11881.0,,False,Sodjärve küla; Leningradi oblast; Venemaa,venemaa|leningradi oblast|||sodjärve küla
614969,Vaagedjärv küla,küla,Venemaa,Leningradi oblast,,,Vaagedjärv küla,11874.0,,False,Vaagedjärv küla; Leningradi oblast; Venemaa,venemaa|leningradi oblast|||vaagedjärv küla
614970,Vaagedjärv küla,küla,Venemaa,Leningradi oblast,,,Vaagedjärv küla,11874.0,,False,Vaagedjärv küla; Leningradi oblast; Venemaa,venemaa|leningradi oblast|||vaagedjärv küla
614971,Vaagedjärv küla,küla,Venemaa,Leningradi oblast,,,Vaagedjärv küla,11874.0,,False,Vaagedjärv küla; Leningradi oblast; Venemaa,venemaa|leningradi oblast|||vaagedjärv küla
614972,Vaagedjärv küla,küla,Venemaa,Leningradi oblast,,,Vaagedjärv küla,11874.0,,False,Vaagedjärv küla; Leningradi oblast; Venemaa,venemaa|leningradi oblast|||vaagedjärv küla
614973,Vaagedjärv küla,küla,Venemaa,Leningradi oblast,,,Vaagedjärv küla,11874.0,,False,Vaagedjärv küla; Leningradi oblast; Venemaa,venemaa|leningradi oblast|||vaagedjärv küla
614974,Vaagedjärv küla,küla,Venemaa,Leningradi oblast,,,Vaagedjärv küla,11874.0,,False,Vaagedjärv küla; Leningradi oblast; Venemaa,venemaa|leningradi oblast|||vaagedjärv küla
614975,Luuditsa küla,küla,Venemaa,Leningradi oblast,,Kingissepa rajoon,Luuditsa küla,11919.0,,False,Luuditsa küla; Krakolje külanõukogu; Kingissepa rajoon; Leningradi oblast; Venemaa,venemaa|leningradi oblast||kingissepa rajoon|luuditsa küla
614977,Jamali-Neenetsi ringkond,küla,Venemaa,Tjumeni oblast,,,Jamali-Neenetsi ringkond,11933.0,,False,Jamali-Neenetsi ringkond; Tjumeni oblast; Venemaa,venemaa|tjumeni oblast|||jamali-neenetsi ringkond
614978,Handi-Mansi administratiivne üksus,küla,Venemaa,Tjumeni oblast,,Berjozovo rajoon,Handi-Mansi administratiivne üksus,11943.0,,False,Handi-Mansi administratiivne üksus; Kazõmi külanõukogu; Berjozovo rajoon; Tjumeni oblast; Venemaa,venemaa|tjumeni oblast||berjozovo rajoon|handi-mansi administratiivne üksus
614979,Handi-Mansi administratiivne üksus,küla,Venemaa,Tjumeni oblast,,Berjozovo rajoon,Handi-Mansi administratiivne üksus,11943.0,,False,Handi-Mansi administratiivne üksus; Kazõmi külanõukogu; Berjozovo rajoon; Tjumeni oblast; Venemaa,venemaa|tjumeni oblast||berjozovo rajoon|handi-mansi administratiivne üksus
614980,Handi-Mansi administratiivne üksus,küla,Venemaa,Tjumeni oblast,,Berjozovo rajoon,Handi-Mansi administratiivne üksus,11943.0,,False,Handi-Mansi administratiivne üksus; Kazõmi külanõukogu; Berjozovo rajoon; Tjumeni oblast; Venemaa,venemaa|tjumeni oblast||berjozovo rajoon|handi-mansi administratiivne üksus
614981,Handi-Mansi RR,küla,Venemaa,Handi-Mansi RR,,Berjozovo rajoon,Handi-Mansi RR,,,False,Berjozovo rajoon; Handi-Mansi RR; Venemaa,venemaa|handi-mansi rr||berjozovo rajoon|handi-mansi rr
614982,Handi-Mansi RR,küla,Venemaa,Handi-Mansi RR,,Berjozovo rajoon,Handi-Mansi RR,,,False,Berjozovo rajoon; Handi-Mansi RR; Venemaa,venemaa|handi-mansi rr||berjozovo rajoon|handi-mansi rr
614983,Kazõmi küla,küla,Venemaa,Handi-Mansi,,Berjozovo rajoon,Kazõmi küla,11969.0,,False,Kazõmi küla; Berjozovo rajoon; Handi-Mansi; Venemaa,venemaa|handi-mansi||berjozovo rajoon|kazõmi küla
614984,Kazõmi küla,küla,Venemaa,Handi-Mansi,,Berjozovo rajoon,Kazõmi küla,11969.0,,False,Kazõmi küla; Berjozovo rajoon; Handi-Mansi; Venemaa,venemaa|handi-mansi||berjozovo rajoon|kazõmi küla
614985,Kazõmi küla,küla,Venemaa,Handi-Mansi,,Berjozovo rajoon,Kazõmi küla,11969.0,,False,Kazõmi küla; Berjozovo rajoon; Handi-Mansi; Venemaa,venemaa|handi-mansi||berjozovo rajoon|kazõmi küla
614986,Kazõmi küla,küla,Venemaa,Handi-Mansi,,Berjozovo rajoon,Kazõmi küla,11969.0,,False,Kazõmi küla; Berjozovo rajoon; Handi-Mansi; Venemaa,venemaa|handi-mansi||berjozovo rajoon|kazõmi küla
614987,Kazõmi küla,küla,Venemaa,Handi-Mansi,,Berjozovo rajoon,Kazõmi küla,11969.0,,False,Kazõmi küla; Berjozovo rajoon; Handi-Mansi; Venemaa,venemaa|handi-mansi||berjozovo rajoon|kazõmi küla
614988,Urshumi rajoon,rajoon,Venemaa,Kirovi oblast,,Urshumi rajoon,,,,False,Urshumi rajoon; Kirovi oblast; Venemaa,venemaa|kirovi oblast||urshumi rajoon|
614989,Urshumi rajoon,rajoon,Venemaa,Kirovi oblast,,Urshumi rajoon,,,,False,Urshumi rajoon; Kirovi oblast; Venemaa,venemaa|kirovi oblast||urshumi rajoon|
614990,Urshumi rajoon,rajoon,Venemaa,Kirovi oblast,,Urshumi rajoon,,,,False,Urshumi rajoon; Kirovi oblast; Venemaa,venemaa|kirovi oblast||urshumi rajoon|
614991,Urshumi rajoon,rajoon,Venemaa,Kirovi oblast,,Urshumi rajoon,,,,False,Urshumi rajoon; Kirovi oblast; Venemaa,venemaa|kirovi oblast||urshumi rajoon|
614992,Urshumi rajoon,rajoon,Venemaa,Kirovi oblast,,Urshumi rajoon,,,,False,Urshumi rajoon; Kirovi oblast; Venemaa,venemaa|kirovi oblast||urshumi rajoon|
614993,Urshumi rajoon,rajoon,Venemaa,Kirovi oblast,,Urshumi rajoon,,,,False,Urshumi rajoon; Kirovi oblast; Venemaa,venemaa|kirovi oblast||urshumi rajoon|
614994,Urshumi rajoon,rajoon,Venemaa,Kirovi oblast,,Urshumi rajoon,,,,False,Urshumi rajoon; Kirovi oblast; Venemaa,venemaa|kirovi oblast||urshumi rajoon|
614995,Urshumi rajoon,rajoon,Venemaa,Kirovi oblast,,Urshumi rajoon,,,,False,Urshumi rajoon; Kirovi oblast; Venemaa,venemaa|kirovi oblast||urshumi rajoon|
614996,Liit,küla,NSV,Mari ANSV,,Mari-Tureki rajoon,Liit,12035.0,,False,Liit; Mari-Tureki rajoon; Mari ANSV; NSV,nsv|mari ansv||mari-tureki rajoon|liit
614997,Urshumi rajoon,rajoon,Venemaa,Kirovi oblast,,Urshumi rajoon,,,,False,Urshumi rajoon; Kirovi oblast; Venemaa,venemaa|kirovi oblast||urshumi rajoon|
614998,Urshumi rajoon,rajoon,Venemaa,Kirovi oblast,,Urshumi rajoon,,,,False,Urshumi rajoon; Kirovi oblast; Venemaa,venemaa|kirovi oblast||urshumi rajoon|
614999,Urshumi rajoon,rajoon,Venemaa,Kirovi oblast,,Urshumi rajoon,,,,False,Urshumi rajoon; Kirovi oblast; Venemaa,venemaa|kirovi oblast||urshumi rajoon|
615000,Urshumi rajoon,rajoon,Venemaa,Kirovi oblast,,Urshumi rajoon,,,,False,Urshumi rajoon; Kirovi oblast; Venemaa,venemaa|kirovi oblast||urshumi rajoon|
615001,Urshumi rajoon,rajoon,Venemaa,Kirovi oblast,,Urshumi rajoon,,,,False,Urshumi rajoon; Kirovi oblast; Venemaa,venemaa|kirovi oblast||urshumi rajoon|
615002,Urshumi rajoon,rajoon,Venemaa,Kirovi oblast,,Urshumi rajoon,,,,False,Urshumi rajoon; Kirovi oblast; Venemaa,venemaa|kirovi oblast||urshumi rajoon|
615003,Urshumi rajoon,rajoon,Venemaa,Kirovi oblast,,Urshumi rajoon,,,,False,Urshumi rajoon; Kirovi oblast; Venemaa,venemaa|kirovi oblast||urshumi rajoon|
615004,Urshumi rajoon,rajoon,Venemaa,Kirovi oblast,,Urshumi rajoon,,,,False,Urshumi rajoon; Kirovi oblast; Venemaa,venemaa|kirovi oblast||urshumi rajoon|
615005,Urshumi rajoon,rajoon,Venemaa,Kirovi oblast,,Urshumi rajoon,,,,False,Urshumi rajoon; Kirovi oblast; Venemaa,venemaa|kirovi oblast||urshumi rajoon|
615006,Urshumi rajoon,rajoon,Venemaa,Kirovi oblast,,Urshumi rajoon,,,,False,Urshumi rajoon; Kirovi oblast; Venemaa,venemaa|kirovi oblast||urshumi rajoon|
615007,Urshumi rajoon,rajoon,Venemaa,Kirovi oblast,,Urshumi rajoon,,,,False,Urshumi rajoon; Kirovi oblast; Venemaa,venemaa|kirovi oblast||urshumi rajoon|
615008,Urshumi rajoon,rajoon,Venemaa,Kirovi oblast,,Urshumi rajoon,,,,False,Urshumi rajoon; Kirovi oblast; Venemaa,venemaa|kirovi oblast||urshumi rajoon|
615009,Urshumi rajoon,rajoon,Venemaa,Kirovi oblast,,Urshumi rajoon,,,,False,Urshumi rajoon; Kirovi oblast; Venemaa,venemaa|kirovi oblast||urshumi rajoon|
615010,Urshumi rajoon,rajoon,Venemaa,Kirovi oblast,,Urshumi rajoon,,,,False,Urshumi rajoon; Kirovi oblast; Venemaa,venemaa|kirovi oblast||urshumi rajoon|
615011,Urshumi rajoon,rajoon,Venemaa,Kirovi oblast,,Urshumi rajoon,,,,False,Urshumi rajoon; Kirovi oblast; Venemaa,venemaa|kirovi oblast||urshumi rajoon|
615012,Urshumi rajoon,rajoon,Venemaa,Kirovi oblast,,Urshumi rajoon,,,,False,Urshumi rajoon; Kirovi oblast; Venemaa,venemaa|kirovi oblast||urshumi rajoon|
615013,Urshumi rajoon,rajoon,Venemaa,Kirovi oblast,,Urshumi rajoon,,,,False,Urshumi rajoon; Kirovi oblast; Venemaa,venemaa|kirovi oblast||urshumi rajoon|
615014,Urshumi rajoon,rajoon,Venemaa,Kirovi oblast,,Urshumi rajoon,,,,False,Urshumi rajoon; Kirovi oblast; Venemaa,venemaa|kirovi oblast||urshumi rajoon|
615015,Urshumi rajoon,rajoon,Venemaa,Kirovi oblast,,Urshumi rajoon,,,,False,Urshumi rajoon; Kirovi oblast; Venemaa,venemaa|kirovi oblast||urshumi rajoon|
615016,Urshumi rajoon,rajoon,Venemaa,Kirovi oblast,,Urshumi rajoon,,,,False,Urshumi rajoon; Kirovi oblast; Venemaa,venemaa|kirovi oblast||urshumi rajoon|
615017,Urshumi rajoon,rajoon,Venemaa,Kirovi oblast,,Urshumi rajoon,,,,False,Urshumi rajoon; Kirovi oblast; Venemaa,venemaa|kirovi oblast||urshumi rajoon|
615018,Urshumi rajoon,rajoon,Venemaa,Kirovi oblast,,Urshumi rajoon,,,,False,Urshumi rajoon; Kirovi oblast; Venemaa,venemaa|kirovi oblast||urshumi rajoon|
615019,Urshumi rajoon,rajoon,Venemaa,Kirovi oblast,,Urshumi rajoon,,,,False,Urshumi rajoon; Kirovi oblast; Venemaa,venemaa|kirovi oblast||urshumi rajoon|
615020,Mari-Tureki rajoon,rajoon,Venemaa,Mari ANSV,,Mari-Tureki rajoon,,,,False,Mari-Tureki rajoon; Mari ANSV; Venemaa,venemaa|mari ansv||mari-tureki rajoon|
615021,Mari-Tureki rajoon,rajoon,Venemaa,Mari ANSV,,Mari-Tureki rajoon,,,,False,Mari-Tureki rajoon; Mari ANSV; Venemaa,venemaa|mari ansv||mari-tureki rajoon|
615022,Kugu-Nolja küla,küla,Venemaa,Mari ANSV,,Mari-Tureki rajoon,Kugu-Nolja küla,12141.0,,False,Kugu-Nolja küla; Mari-Tureki rajoon; Mari ANSV; Venemaa,venemaa|mari ansv||mari-tureki rajoon|kugu-nolja küla
615023,Topkaika (Aiblat) küla,küla,Venemaa,Mari ANSV,,Mari-Tureki rajoon,Topkaika (Aiblat) küla,53244.0,,False,Topkaika (Aiblat) küla; Mari-Tureki rajoon; Mari ANSV; Venemaa,venemaa|mari ansv||mari-tureki rajoon|topkaika (aiblat) küla
615024,Topkaika (Aiblat) küla,küla,Venemaa,Mari ANSV,,Mari-Tureki rajoon,Topkaika (Aiblat) küla,53244.0,,False,Topkaika (Aiblat) küla; Mari-Tureki rajoon; Mari ANSV; Venemaa,venemaa|mari ansv||mari-tureki rajoon|topkaika (aiblat) küla
615025,Topkaika (Aiblat) küla,küla,Venemaa,Mari ANSV,,Mari-Tureki rajoon,Topkaika (Aiblat) küla,53244.0,,False,Topkaika (Aiblat) küla; Mari-Tureki rajoon; Mari ANSV; Venemaa,venemaa|mari ansv||mari-tureki rajoon|topkaika (aiblat) küla
615026,Urshumi rajoon,rajoon,Venemaa,Kirovi oblast,,Urshumi rajoon,,,,False,Urshumi rajoon; Kirovi oblast; Venemaa,venemaa|kirovi oblast||urshumi rajoon|
615027,Urshumi rajoon,rajoon,Venemaa,Kirovi oblast,,Urshumi rajoon,,,,False,Urshumi rajoon; Kirovi oblast; Venemaa,venemaa|kirovi oblast||urshumi rajoon|
615028,Topkaika (Aiblat) küla,küla,Venemaa,Mari ANSV,,Mari-Tureki rajoon,Topkaika (Aiblat) küla,53244.0,,False,Topkaika (Aiblat) küla; Mari-Tureki rajoon; Mari ANSV; Venemaa,venemaa|mari ansv||mari-tureki rajoon|topkaika (aiblat) küla
615029,Urshumi rajoon,rajoon,Venemaa,Kirovi oblast,,Urshumi rajoon,,,,False,Urshumi rajoon; Kirovi oblast; Venemaa,venemaa|kirovi oblast||urshumi rajoon|
615030,Urshumi rajoon,rajoon,Venemaa,Kirovi oblast,,Urshumi rajoon,,,,False,Urshumi rajoon; Kirovi oblast; Venemaa,venemaa|kirovi oblast||urshumi rajoon|
615031,Urshumi rajoon,rajoon,Venemaa,Kirovi oblast,,Urshumi rajoon,,,,False,Urshumi rajoon; Kirovi oblast; Venemaa,venemaa|kirovi oblast||urshumi rajoon|
615032,Urshumi rajoon,rajoon,Venemaa,Kirovi oblast,,Urshumi rajoon,,,,False,Urshumi rajoon; Kirovi oblast; Venemaa,venemaa|kirovi oblast||urshumi rajoon|
